,a,b,e,c,d
90828,-7,0,-4,-7,1
90829,-7,0,-4,-7,1
90830,-7,0,-4,-7,1
90831,-7,0,-4,-7,1
90832,-7,0,-4,-7,1
90833,-7,0,-4,-7,1
90834,-7,0,-4,-7,1
90835,-7,0,-4,-7,1
90836,-7,0,-4,-7,1
90837,-7,0,-4,-7,1
90838,-7,0,-4,-7,1
90839,-7,0,-4,-7,1
90840,-7,0,-4,-7,1
90841,2,0,6,2,1
90842,2,0,6,2,1
90843,2,0,6,2,1
90844,2,0,6,2,1
90845,2,0,6,2,1
90846,2,0,6,2,1
90847,2,0,6,2,1
90848,2,0,6,2,1
90849,2,0,6,2,1
90850,2,0,6,2,1
90851,2,0,6,2,1
90852,2,0,6,2,1
90853,2,0,6,2,1
90854,2,0,6,2,1
90855,2,0,6,2,1
90856,2,0,6,2,1
90857,2,0,6,2,1
90858,2,0,6,2,1
90859,2,0,6,2,1
90860,2,0,6,2,1
90861,2,0,6,2,1
90862,2,0,6,2,1
90863,2,0,6,2,1
90864,2,0,6,2,1
90865,2,0,6,2,1
90866,2,0,6,2,1
90867,2,0,6,2,1
90868,2,0,6,2,1
90869,2,0,6,2,1
90870,2,0,6,2,1
90871,2,0,6,2,1
90872,2,0,6,2,1
90873,2,0,6,2,1
90874,2,0,6,2,1
90875,2,0,6,2,1
90876,2,0,6,2,1
90877,2,0,6,2,1
90878,2,0,6,2,1
90879,2,0,6,2,1
90880,2,0,6,2,1
90881,2,0,6,2,1
90882,2,0,6,2,1
90883,2,0,6,2,1
90884,2,0,6,2,1
90885,2,0,6,2,1
90886,2,0,6,2,1
90887,2,0,6,2,1
90888,2,0,6,2,1
90889,2,0,6,2,1
90890,2,0,6,2,1
90891,2,0,6,2,1
90892,2,0,6,2,1
90893,2,0,6,2,1
90894,-1,0,-4,-1,1
90895,-1,0,-4,-1,1
90896,-1,0,-4,-1,1
90897,-1,0,-4,-1,1
90898,-1,0,-4,-1,1
90899,-1,0,-4,-1,1
90900,-1,0,-4,-1,1
90901,-1,0,-4,-1,1
90902,-1,0,-4,-1,1
90903,-1,0,-4,-1,1
90904,-1,0,-4,-1,1
90905,-1,0,-4,-1,1
90906,-1,0,-4,-1,1
90907,-1,0,-4,-1,1
90908,-1,0,-4,-1,1
90909,-1,0,-4,-1,1
90910,-1,0,-4,-1,1
90911,-1,0,-4,-1,1
90912,-1,0,-4,-1,1
90913,-1,0,-4,-1,1
90914,-1,0,-4,-1,1
90915,-1,0,-4,-1,1
90916,-1,0,-4,-1,1
90917,-1,0,-4,-1,1
90918,-1,0,-4,-1,1
90919,-1,0,-4,-1,1
90920,-1,0,-4,-1,1
90921,-1,0,-4,-1,1
90922,-1,0,-4,-1,1
90923,-1,0,-4,-1,1
90924,-1,0,-4,-1,1
90925,-1,0,-4,-1,1
90926,-1,0,-4,-1,1
90927,-1,0,-4,-1,1
90928,-1,0,-4,-1,1
90929,-1,0,-4,-1,1
90930,-1,0,-4,-1,1
90931,-1,0,-4,-1,1
90932,-1,0,-4,-1,1
90933,-1,0,-4,-1,1
90934,-1,0,-4,-1,1
90935,-1,0,-4,-1,1
90936,-1,0,-4,-1,1
90937,-1,0,-4,-1,1
90938,-1,0,-4,-1,1
90939,-1,0,-4,-1,1
90940,-1,0,-4,-1,1
90941,-1,0,-4,-1,1
90942,-1,0,-4,-1,1
90943,-1,0,-4,-1,1
90944,-1,0,-4,-1,1
90945,-1,0,-4,-1,1
90946,-1,0,-4,-1,1
90947,-1,0,-4,-1,1
90948,-2,0,3,-2,1
90949,-2,0,3,-2,1
90950,-2,0,3,-2,1
90951,-2,0,3,-2,1
90952,-2,0,3,-2,1
90953,-2,0,3,-2,1
90954,-2,0,3,-2,1
90955,-2,0,3,-2,1
90956,-2,0,3,-2,1
90957,-2,0,3,-2,1
90958,-2,0,3,-2,1
90959,-2,0,3,-2,1
90960,-2,0,3,-2,1
90961,-2,0,3,-2,1
90962,-2,0,3,-2,1
90963,-2,0,3,-2,1
90964,-2,0,3,-2,1
90965,-2,0,3,-2,1
90966,-2,0,3,-2,1
90967,-2,0,3,-2,1
90968,-2,0,3,-2,1
90969,-2,0,3,-2,1
90970,-2,0,3,-2,1
90971,-2,0,3,-2,1
90972,-2,0,3,-2,1
90973,-2,0,3,-2,1
90974,-2,0,3,-2,1
90975,-2,0,3,-2,1
90976,-2,0,3,-2,1
90977,-2,0,3,-2,1
90978,-2,0,3,-2,1
90979,-2,0,3,-2,1
90980,-2,0,3,-2,1
90981,-2,0,3,-2,1
90982,-2,0,3,-2,1
90983,-2,0,3,-2,1
90984,-2,0,3,-2,1
90985,-2,0,3,-2,1
90986,-2,0,3,-2,1
90987,-2,0,3,-2,1
90988,-2,0,3,-2,1
90989,-2,0,3,-2,1
90990,-2,0,3,-2,1
90991,-2,0,3,-2,1
90992,-2,0,3,-2,1
90993,-2,0,3,-2,1
90994,-2,0,3,-2,1
90995,-2,0,3,-2,1
90996,-2,0,3,-2,1
90997,-2,0,3,-2,1
90998,-2,0,3,-2,1
90999,-5,0,1,-5,1
91000,-5,0,1,-5,1
91001,-5,0,1,-5,1
91002,-5,0,1,-5,1
91003,-5,0,1,-5,1
91004,-5,0,1,-5,1
91005,-5,0,1,-5,1
91006,-5,0,1,-5,1
91007,-5,0,1,-5,1
91008,-5,0,1,-5,1
91009,-5,0,1,-5,1
91010,-5,0,1,-5,1
91011,-5,0,1,-5,1
91012,-5,0,1,-5,1
91013,-5,0,1,-5,1
91014,-5,0,1,-5,1
91015,-5,0,1,-5,1
91016,-5,0,1,-5,1
91017,-5,0,1,-5,1
91018,-5,0,1,-5,1
91019,-5,0,1,-5,1
91020,-5,0,1,-5,1
91021,-5,0,1,-5,1
91022,-5,0,1,-5,1
91023,-5,0,1,-5,1
91024,-5,0,1,-5,1
91025,-5,0,1,-5,1
91026,-5,0,1,-5,1
91027,-5,0,1,-5,1
91028,-5,0,1,-5,1
91029,-5,0,1,-5,1
91030,-5,0,1,-5,1
91031,-5,0,1,-5,1
91032,-5,0,1,-5,1
91033,-5,0,1,-5,1
91034,-5,0,1,-5,1
91035,-5,0,1,-5,1
91036,-1,0,1,-1,1
91037,-1,0,1,-1,1
91038,-1,0,1,-1,1
91039,-1,0,1,-1,1
91040,-1,0,1,-1,1
91041,-1,0,1,-1,1
91042,-1,0,1,-1,1
91043,-1,0,1,-1,1
91044,-1,0,1,-1,1
91045,-1,0,1,-1,1
91046,-1,0,1,-1,1
91047,-1,0,1,-1,1
91048,-1,0,1,-1,1
91049,-1,0,1,-1,1
91050,-1,0,1,-1,1
91051,-1,0,1,-1,1
91052,-1,0,1,-1,1
91053,-1,0,1,-1,1
91054,-1,0,1,-1,1
91055,-1,0,1,-1,1
91056,-1,0,1,-1,1
91057,-1,0,1,-1,1
91058,-1,0,1,-1,1
91059,-1,0,1,-1,1
91060,-1,0,1,-1,1
91061,-1,0,1,-1,1
91062,-1,0,1,-1,1
91063,-1,0,1,-1,1
91064,-1,0,1,-1,1
91065,-1,0,1,-1,1
91066,-1,0,1,-1,1
91067,-1,0,1,-1,1
91068,-1,0,1,-1,1
91069,-1,0,1,-1,1
91070,-1,0,1,-1,1
91071,-1,0,1,-1,1
91072,-1,0,1,-1,1
91073,-1,0,1,-1,1
91074,-1,0,1,-1,1
91075,-1,0,1,-1,1
91076,-1,0,1,-1,1
91077,-1,0,1,-1,1
91078,-1,0,1,-1,1
91079,-1,0,1,-1,1
91080,-1,0,1,-1,1
91081,-1,0,1,-1,1
91082,-1,0,1,-1,1
91083,-1,0,1,-1,1
91084,-1,0,1,-1,1
91085,-1,0,1,-1,1
91086,-1,0,1,-1,1
91087,-1,0,1,-1,1
91088,-1,0,1,-1,1
91089,-1,0,1,-1,1
91090,-1,0,1,-1,1
91091,-1,0,1,-1,1
91092,-1,0,1,-1,1
91093,-1,0,1,-1,1
91094,-1,0,1,-1,1
91095,-1,0,1,-1,1
91096,-1,0,1,-1,1
91097,-1,0,1,-1,1
91098,-1,0,1,-1,1
91099,-1,0,1,-1,1
91100,-1,0,1,-1,1
91101,-1,0,1,-1,1
91102,-1,0,1,-1,1
91103,-1,0,1,-1,1
91104,-1,0,1,-1,1
91105,-1,0,1,-1,1
91106,-1,0,1,-1,1
91107,-1,0,1,-1,1
91108,-1,0,1,-1,1
91109,-1,0,1,-1,1
91110,-1,0,1,-1,1
91111,-1,0,1,-1,1
91112,-1,0,1,-1,1
91113,-1,0,1,-1,1
91114,-1,0,1,-1,1
91115,-1,0,1,-1,1
91116,-1,0,1,-1,1
91117,-1,0,1,-1,1
91118,-1,0,1,-1,1
91119,-1,0,1,-1,1
91120,-1,0,1,-1,1
91121,-1,0,1,-1,1
91122,-1,0,1,-1,1
91123,-1,0,1,-1,1
91124,-1,0,1,-1,1
91125,-1,0,1,-1,1
91126,-1,0,1,-1,1
91127,-1,0,1,-1,1
91128,-1,0,1,-1,1
91129,-1,0,1,-1,1
91130,-1,0,1,-1,1
91131,-1,0,1,-1,1
91132,-1,0,1,-1,1
91133,-1,0,1,-1,1
91134,-1,0,1,-1,1
91135,-1,0,1,-1,1
91136,-1,0,1,-1,1
91137,-1,0,1,-1,1
91138,-1,0,1,-1,1
91139,-1,0,1,-1,1
91140,-1,0,1,-1,1
91141,-1,0,1,-1,1
91142,-1,0,1,-1,1
91143,-1,0,1,-1,1
91144,0,0,-4,0,1
91145,0,0,-4,0,1
91146,0,0,-4,0,1
91147,0,0,-4,0,1
91148,0,0,-4,0,1
91149,0,0,-4,0,1
91150,0,0,-4,0,1
91151,0,0,-4,0,1
91152,0,0,-4,0,1
91153,0,0,-4,0,1
91154,0,0,-4,0,1
91155,0,0,-4,0,1
91156,0,0,-4,0,1
91157,0,0,-4,0,1
91158,0,0,-4,0,1
91159,0,0,-4,0,1
91160,0,0,-4,0,1
91161,0,0,-4,0,1
91162,0,0,-4,0,1
91163,0,0,-4,0,1
91164,0,0,-4,0,1
91165,0,0,-4,0,1
91166,0,0,-4,0,1
91167,0,0,-4,0,1
91168,0,0,-4,0,1
91169,0,0,-4,0,1
91170,0,0,-4,0,1
91171,0,0,-4,0,1
91172,0,0,-4,0,1
91173,0,0,-4,0,1
91174,0,0,-4,0,1
91175,0,0,-4,0,1
91176,0,0,-4,0,1
91177,0,0,-4,0,1
91178,0,0,-4,0,1
91179,0,0,-4,0,1
91180,0,0,-4,0,1
91181,0,0,-4,0,1
91182,0,0,-4,0,1
91183,0,0,-4,0,1
91184,0,0,-4,0,1
91185,0,0,-4,0,1
91186,1,0,8,1,1
91187,1,0,8,1,1
91188,1,0,8,1,1
91189,1,0,8,1,1
91190,1,0,8,1,1
91191,1,0,8,1,1
91192,1,0,8,1,1
91193,1,0,8,1,1
91194,1,0,8,1,1
91195,1,0,8,1,1
91196,1,0,8,1,1
91197,1,0,8,1,1
91198,1,0,8,1,1
91199,1,0,8,1,1
91200,1,0,8,1,1
91201,1,0,8,1,1
91202,1,0,8,1,1
91203,1,0,8,1,1
91204,1,0,8,1,1
91205,1,0,8,1,1
91206,1,0,8,1,1
91207,1,0,8,1,1
91208,1,0,8,1,1
91209,1,0,8,1,1
91210,1,0,8,1,1
91211,1,0,8,1,1
91212,1,0,8,1,1
91213,1,0,8,1,1
91214,1,0,8,1,1
91215,1,0,8,1,1
91216,1,0,8,1,1
91217,1,0,8,1,1
91218,1,0,8,1,1
91219,1,0,8,1,1
91220,1,0,8,1,1
91221,1,0,8,1,1
91222,1,0,8,1,1
91223,1,0,8,1,1
91224,1,0,8,1,1
91225,1,0,8,1,1
91226,1,0,8,1,1
91227,1,0,8,1,1
91228,1,0,8,1,1
91229,1,0,8,1,1
91230,1,0,8,1,1
91231,1,0,8,1,1
91232,1,0,8,1,1
91233,1,0,8,1,1
91234,1,0,8,1,1
91235,-7,0,-6,-7,1
91236,-7,0,-6,-7,1
91237,-7,0,-6,-7,1
91238,-7,0,-6,-7,1
91239,-7,0,-6,-7,1
91240,-7,0,-6,-7,1
91241,-7,0,-6,-7,1
91242,-7,0,-6,-7,1
91243,-7,0,-6,-7,1
91244,-7,0,-6,-7,1
91245,-7,0,-6,-7,1
91246,-7,0,-6,-7,1
91247,-7,0,-6,-7,1
91248,-7,0,-6,-7,1
91249,-7,0,-6,-7,1
91250,-7,0,-6,-7,1
91251,-7,0,-6,-7,1
91252,-7,0,-6,-7,1
91253,-7,0,-6,-7,1
91254,-7,0,-6,-7,1
91255,-7,0,-6,-7,1
91256,-7,0,-6,-7,1
91257,-7,0,-6,-7,1
91258,-7,0,-6,-7,1
91259,-7,0,-6,-7,1
91260,-7,0,-6,-7,1
91261,-7,0,-6,-7,1
91262,-7,0,-6,-7,1
91263,-7,0,-6,-7,1
91264,-7,0,-6,-7,1
91265,-7,0,-6,-7,1
91266,-7,0,-6,-7,1
91267,-7,0,-6,-7,1
91268,-7,0,-6,-7,1
91269,-7,0,-6,-7,1
91270,-7,0,-6,-7,1
91271,-7,0,-6,-7,1
91272,-7,0,-6,-7,1
91273,-7,0,-6,-7,1
91274,-7,0,-6,-7,1
91275,-7,0,-6,-7,1
91276,-7,0,-6,-7,1
91277,-7,0,-6,-7,1
91278,-7,0,-6,-7,1
91279,-7,0,-6,-7,1
91280,-7,0,-6,-7,1
91281,-7,0,-6,-7,1
91282,-7,0,-6,-7,1
91283,-7,0,-6,-7,1
91284,-7,0,-6,-7,1
91285,-7,0,-6,-7,1
91286,-7,0,-6,-7,1
91287,9,0,5,9,1
91288,9,0,5,9,1
91289,9,0,5,9,1
91290,9,0,5,9,1
91291,9,0,5,9,1
91292,9,0,5,9,1
91293,9,0,5,9,1
91294,9,0,5,9,1
91295,9,0,5,9,1
91296,9,0,5,9,1
91297,9,0,5,9,1
91298,9,0,5,9,1
91299,9,0,5,9,1
91300,9,0,5,9,1
91301,9,0,5,9,1
91302,9,0,5,9,1
91303,9,0,5,9,1
91304,9,0,5,9,1
91305,9,0,5,9,1
91306,9,0,5,9,1
91307,9,0,5,9,1
91308,9,0,5,9,1
91309,9,0,5,9,1
91310,9,0,5,9,1
91311,9,0,5,9,1
91312,9,0,5,9,1
91313,9,0,5,9,1
91314,9,0,5,9,1
91315,9,0,5,9,1
91316,9,0,5,9,1
91317,9,0,5,9,1
91318,9,0,5,9,1
91319,9,0,5,9,1
91320,9,0,5,9,1
91321,9,0,5,9,1
91322,9,0,5,9,1
91323,9,0,5,9,1
91324,9,0,5,9,1
91325,9,0,5,9,1
91326,9,0,5,9,1
91327,9,0,5,9,1
91328,9,0,5,9,1
91329,9,0,5,9,1
91330,9,0,5,9,1
91331,9,0,5,9,1
91332,9,0,5,9,1
91333,9,0,5,9,1
91334,-2,0,-3,-2,1
91335,-2,0,-3,-2,1
91336,-2,0,-3,-2,1
91337,-2,0,-3,-2,1
91338,-2,0,-3,-2,1
91339,-2,0,-3,-2,1
91340,-2,0,-3,-2,1
91341,-2,0,-3,-2,1
91342,-2,0,-3,-2,1
91343,-2,0,-3,-2,1
91344,-2,0,-3,-2,1
91345,-2,0,-3,-2,1
91346,-2,0,-3,-2,1
91347,-2,0,-3,-2,1
91348,-2,0,-3,-2,1
91349,-2,0,-3,-2,1
91350,-2,0,-3,-2,1
91351,-2,0,-3,-2,1
91352,-2,0,-3,-2,1
91353,-2,0,-3,-2,1
91354,-2,0,-3,-2,1
91355,-2,0,-3,-2,1
91356,-2,0,-3,-2,1
91357,-2,0,-3,-2,1
91358,-2,0,-3,-2,1
91359,-2,0,-3,-2,1
91360,-2,0,-3,-2,1
91361,-2,0,-3,-2,1
91362,-2,0,-3,-2,1
91363,-2,0,-3,-2,1
91364,-2,0,-3,-2,1
91365,-2,0,-3,-2,1
91366,-2,0,-3,-2,1
91367,-2,0,-3,-2,1
91368,-2,0,-3,-2,1
91369,-2,0,-3,-2,1
91370,-2,0,-3,-2,1
91371,-2,0,-3,-2,1
91372,-2,0,-3,-2,1
91373,-2,0,-3,-2,1
91374,-2,0,-3,-2,1
91375,-2,0,-3,-2,1
91376,-2,0,-3,-2,1
91377,-2,0,-3,-2,1
91378,-2,0,-3,-2,1
91379,-2,0,-3,-2,1
91380,-2,0,-3,-2,1
91381,-2,0,-3,-2,1
91382,-2,0,-3,-2,1
91383,-2,0,-3,-2,1
91384,-2,0,-3,-2,1
91385,-2,0,-10,-2,1
91386,-2,0,-10,-2,1
91387,-2,0,-10,-2,1
91388,-2,0,-10,-2,1
91389,-2,0,-10,-2,1
91390,-2,0,-10,-2,1
91391,-2,0,-10,-2,1
91392,-2,0,-10,-2,1
91393,-2,0,-10,-2,1
91394,-2,0,-10,-2,1
91395,-2,0,-10,-2,1
91396,-2,0,-10,-2,1
91397,-2,0,-10,-2,1
91398,-2,0,-10,-2,1
91399,-2,0,-10,-2,1
91400,-2,0,-10,-2,1
91401,-2,0,-10,-2,1
91402,-2,0,-10,-2,1
91403,-2,0,-10,-2,1
91404,-2,0,-10,-2,1
91405,-2,0,-10,-2,1
91406,-2,0,-10,-2,1
91407,-2,0,-10,-2,1
91408,-2,0,-10,-2,1
91409,-2,0,-10,-2,1
91410,-2,0,-10,-2,1
91411,-2,0,-10,-2,1
91412,-2,0,-10,-2,1
91413,-2,0,-10,-2,1
91414,-2,0,-10,-2,1
91415,-2,0,-10,-2,1
91416,-2,0,-10,-2,1
91417,-2,0,-10,-2,1
91418,-2,0,-10,-2,1
91419,-2,0,-10,-2,1
91420,-2,0,-10,-2,1
91421,-2,0,-10,-2,1
91422,-2,0,-10,-2,1
91423,-2,0,-10,-2,1
91424,-2,0,-10,-2,1
91425,-2,0,-10,-2,1
91426,-2,0,-10,-2,1
91427,-2,0,-10,-2,1
91428,-2,0,-10,-2,1
91429,-2,0,-10,-2,1
91430,-2,0,-10,-2,1
91431,-2,0,-10,-2,1
91432,-2,0,-10,-2,1
91433,-2,0,-10,-2,1
91434,-2,0,-10,-2,1
91435,-2,0,-10,-2,1
91436,6,0,5,6,1
91437,6,0,5,6,1
91438,6,0,5,6,1
91439,6,0,5,6,1
91440,6,0,5,6,1
91441,6,0,5,6,1
91442,6,0,5,6,1
91443,6,0,5,6,1
91444,6,0,5,6,1
91445,6,0,5,6,1
91446,6,0,5,6,1
91447,6,0,5,6,1
91448,6,0,5,6,1
91449,6,0,5,6,1
91450,6,0,5,6,1
91451,6,0,5,6,1
91452,6,0,5,6,1
91453,6,0,5,6,1
91454,6,0,5,6,1
91455,6,0,5,6,1
91456,6,0,5,6,1
91457,6,0,5,6,1
91458,6,0,5,6,1
91459,6,0,5,6,1
91460,6,0,5,6,1
91461,6,0,5,6,1
91462,6,0,5,6,1
91463,6,0,5,6,1
91464,6,0,5,6,1
91465,6,0,5,6,1
91466,6,0,5,6,1
91467,6,0,5,6,1
91468,6,0,5,6,1
91469,6,0,5,6,1
91470,6,0,5,6,1
91471,6,0,5,6,1
91472,6,0,5,6,1
91473,6,0,5,6,1
91474,6,0,5,6,1
91475,6,0,5,6,1
91476,6,0,5,6,1
91477,6,0,5,6,1
91478,6,0,5,6,1
91479,6,0,5,6,1
91480,6,0,5,6,1
91481,6,0,5,6,1
91482,6,0,5,6,1
91483,6,0,5,6,1
91484,6,0,5,6,1
91485,-2,0,-5,-2,1
91486,-2,0,-5,-2,1
91487,-2,0,-5,-2,1
91488,-2,0,-5,-2,1
91489,-2,0,-5,-2,1
91490,-2,0,-5,-2,1
91491,-2,0,-5,-2,1
91492,-2,0,-5,-2,1
91493,-2,0,-5,-2,1
91494,-2,0,-5,-2,1
91495,-2,0,-5,-2,1
91496,-2,0,-5,-2,1
91497,-2,0,-5,-2,1
91498,-2,0,-5,-2,1
91499,-2,0,-5,-2,1
91500,-2,0,-5,-2,1
91501,-2,0,-5,-2,1
91502,-2,0,-5,-2,1
91503,-2,0,-5,-2,1
91504,-2,0,-5,-2,1
91505,-2,0,-5,-2,1
91506,-2,0,-5,-2,1
91507,-2,0,-5,-2,1
91508,-2,0,-5,-2,1
91509,-2,0,-5,-2,1
91510,-2,0,-5,-2,1
91511,-2,0,-5,-2,1
91512,-2,0,-5,-2,1
91513,-2,0,-5,-2,1
91514,-2,0,-5,-2,1
91515,-2,0,-5,-2,1
91516,-2,0,-5,-2,1
91517,-2,0,-5,-2,1
91518,-2,0,-5,-2,1
91519,-2,0,-5,-2,1
91520,-2,0,-5,-2,1
91521,-2,0,-5,-2,1
91522,-2,0,-5,-2,1
91523,-2,0,-5,-2,1
91524,-2,0,-5,-2,1
91525,-2,0,-5,-2,1
91526,-2,0,-5,-2,1
91527,-2,0,-5,-2,1
91528,-2,0,-5,-2,1
91529,-2,0,-5,-2,1
91530,-2,0,-5,-2,1
91531,-2,0,-5,-2,1
91532,-2,0,-5,-2,1
91533,-2,0,-5,-2,1
91534,-2,0,-5,-2,1
91535,-2,0,-5,-2,1
91536,-1,0,1,-1,1
91537,-1,0,1,-1,1
91538,-1,0,1,-1,1
91539,-1,0,1,-1,1
91540,-1,0,1,-1,1
91541,-1,0,1,-1,1
91542,-1,0,1,-1,1
91543,-1,0,1,-1,1
91544,-1,0,1,-1,1
91545,-1,0,1,-1,1
91546,-1,0,1,-1,1
91547,-1,0,1,-1,1
91548,-1,0,1,-1,1
91549,-1,0,1,-1,1
91550,-1,0,1,-1,1
91551,-1,0,1,-1,1
91552,-1,0,1,-1,1
91553,-1,0,1,-1,1
91554,-1,0,1,-1,1
91555,-1,0,1,-1,1
91556,-1,0,1,-1,1
91557,-1,0,1,-1,1
91558,-1,0,1,-1,1
91559,-1,0,1,-1,1
91560,-1,0,1,-1,1
91561,-1,0,1,-1,1
91562,-1,0,1,-1,1
91563,-1,0,1,-1,1
91564,-1,0,1,-1,1
91565,-1,0,1,-1,1
91566,-1,0,1,-1,1
91567,-1,0,1,-1,1
91568,-1,0,1,-1,1
91569,-1,0,1,-1,1
91570,-1,0,1,-1,1
91571,-1,0,1,-1,1
91572,-1,0,1,-1,1
91573,-1,0,1,-1,1
91574,-1,0,1,-1,1
91575,-1,0,1,-1,1
91576,-1,0,1,-1,1
91577,-1,0,1,-1,1
91578,-1,0,1,-1,1
91579,-1,0,1,-1,1
91580,-1,0,1,-1,1
91581,-1,0,1,-1,1
91582,-1,0,1,-1,1
91583,-1,0,1,-1,1
91584,-1,0,1,-1,1
91585,-1,0,1,-1,1
91586,-1,0,1,-1,1
91587,-1,0,1,-1,1
91588,-1,0,1,-1,1
91589,-1,0,1,-1,1
91590,-4,0,2,-4,1
91591,-4,0,2,-4,1
91592,-4,0,2,-4,1
91593,-4,0,2,-4,1
91594,-4,0,2,-4,1
91595,-4,0,2,-4,1
91596,-4,0,2,-4,1
91597,-4,0,2,-4,1
91598,-4,0,2,-4,1
91599,-4,0,2,-4,1
91600,-4,0,2,-4,1
91601,-4,0,2,-4,1
91602,-4,0,2,-4,1
91603,-4,0,2,-4,1
91604,-4,0,2,-4,1
91605,-4,0,2,-4,1
91606,-4,0,2,-4,1
91607,-4,0,2,-4,1
91608,-4,0,2,-4,1
91609,-4,0,2,-4,1
91610,-4,0,2,-4,1
91611,-4,0,2,-4,1
91612,-4,0,2,-4,1
91613,-4,0,2,-4,1
91614,-4,0,2,-4,1
91615,-4,0,2,-4,1
91616,-4,0,2,-4,1
91617,-4,0,2,-4,1
91618,-4,0,2,-4,1
91619,-4,0,2,-4,1
91620,-4,0,2,-4,1
91621,-4,0,2,-4,1
91622,-4,0,2,-4,1
91623,-4,0,2,-4,1
91624,-4,0,2,-4,1
91625,-4,0,2,-4,1
91626,-4,0,2,-4,1
91627,-4,0,2,-4,1
91628,-4,0,2,-4,1
91629,-4,0,2,-4,1
91630,-4,0,2,-4,1
91631,-4,0,2,-4,1
91632,-4,0,2,-4,1
91633,-4,0,2,-4,1
91634,-4,0,2,-4,1
91635,-4,0,2,-4,1
91636,-4,0,2,-4,1
91637,-4,0,2,-4,1
91638,-4,0,2,-4,1
91639,-4,0,2,-4,1
91640,-4,0,2,-4,1
91641,-4,0,2,-4,1
91642,-4,0,2,-4,1
91643,-4,0,2,-4,1
91644,-4,0,2,-4,1
91645,-4,0,2,-4,1
91646,-4,0,2,-4,1
91647,-4,0,2,-4,1
91648,-4,0,2,-4,1
91649,-4,0,2,-4,1
91650,-2,0,7,-2,1
91651,-2,0,7,-2,1
91652,-2,0,7,-2,1
91653,-2,0,7,-2,1
91654,-2,0,7,-2,1
91655,-2,0,7,-2,1
91656,-2,0,7,-2,1
91657,-2,0,7,-2,1
91658,-2,0,7,-2,1
91659,-2,0,7,-2,1
91660,-2,0,7,-2,1
91661,-2,0,7,-2,1
91662,-2,0,7,-2,1
91663,-2,0,7,-2,1
91664,-2,0,7,-2,1
91665,-2,0,7,-2,1
91666,-2,0,7,-2,1
91667,-2,0,7,-2,1
91668,-2,0,7,-2,1
91669,-2,0,7,-2,1
91670,-2,0,7,-2,1
91671,-2,0,7,-2,1
91672,-2,0,7,-2,1
91673,-2,0,7,-2,1
91674,-2,0,7,-2,1
91675,-2,0,7,-2,1
91676,-2,0,7,-2,1
91677,-2,0,7,-2,1
91678,-2,0,7,-2,1
91679,-2,0,7,-2,1
91680,-2,0,7,-2,1
91681,-2,0,7,-2,1
91682,-2,0,7,-2,1
91683,-2,0,7,-2,1
91684,-2,0,7,-2,1
91685,-2,0,7,-2,1
91686,-2,0,7,-2,1
91687,-2,0,7,-2,1
91688,-2,0,7,-2,1
91689,-2,0,7,-2,1
91690,-2,0,7,-2,1
91691,-2,0,7,-2,1
91692,-2,0,7,-2,1
91693,-2,0,7,-2,1
91694,-2,0,7,-2,1
91695,-2,0,7,-2,1
91696,-2,0,7,-2,1
91697,-2,0,7,-2,1
91698,-2,0,7,-2,1
91699,-2,0,7,-2,1
91700,-2,0,7,-2,1
91701,-1,0,2,-1,1
91702,-1,0,2,-1,1
91703,-1,0,2,-1,1
91704,-1,0,2,-1,1
91705,-1,0,2,-1,1
91706,-1,0,2,-1,1
91707,-1,0,2,-1,1
91708,-1,0,2,-1,1
91709,-1,0,2,-1,1
91710,-1,0,2,-1,1
91711,-1,0,2,-1,1
91712,-1,0,2,-1,1
91713,-1,0,2,-1,1
91714,-1,0,2,-1,1
91715,-1,0,2,-1,1
91716,-1,0,2,-1,1
91717,-1,0,2,-1,1
91718,-1,0,2,-1,1
91719,-1,0,2,-1,1
91720,-1,0,2,-1,1
91721,-1,0,2,-1,1
91722,-1,0,2,-1,1
91723,-1,0,2,-1,1
91724,-1,0,2,-1,1
91725,-1,0,2,-1,1
91726,-1,0,2,-1,1
91727,-1,0,2,-1,1
91728,-1,0,2,-1,1
91729,-1,0,2,-1,1
91730,-1,0,2,-1,1
91731,-1,0,2,-1,1
91732,-1,0,2,-1,1
91733,-1,0,2,-1,1
91734,-1,0,2,-1,1
91735,-1,0,2,-1,1
91736,-1,0,2,-1,1
91737,-1,0,2,-1,1
91738,-1,0,2,-1,1
91739,-1,0,2,-1,1
91740,-1,0,2,-1,1
91741,-1,0,2,-1,1
91742,-1,0,2,-1,1
91743,-1,0,2,-1,1
91744,-1,0,2,-1,1
91745,-1,0,2,-1,1
91746,-1,0,2,-1,1
91747,-1,0,2,-1,1
91748,-1,0,2,-1,1
91749,-1,0,2,-1,1
91750,-1,0,2,-1,1
91751,-1,0,2,-1,1
91752,-1,0,2,-1,1
91753,-1,0,2,-1,1
91754,-1,0,2,-1,1
91755,-9,0,-7,-9,1
91756,-9,0,-7,-9,1
91757,-9,0,-7,-9,1
91758,-9,0,-7,-9,1
91759,-9,0,-7,-9,1
91760,-9,0,-7,-9,1
91761,-9,0,-7,-9,1
91762,-9,0,-7,-9,1
91763,-9,0,-7,-9,1
91764,-9,0,-7,-9,1
91765,-9,0,-7,-9,1
91766,-9,0,-7,-9,1
91767,-9,0,-7,-9,1
91768,-9,0,-7,-9,1
91769,-9,0,-7,-9,1
